Tiempo (s);Data1;Data2
7.9397666454315186;-38595.62890625;-10.361021995544434
7.9397759437561035;-38609.55078125;-11.697651863098145
7.9397852420806885;-38607.921875;-12.20643138885498
7.939794540405273;-38583.89453125;-11.493053436279297
7.939803838729858;-38584.65234375;-11.074294090270996
7.9398133754730225;-38611.8984375;-11.633285522460938
7.9398229122161865;-38607.875;-12.161748886108398
7.939831972122192;-38585.1015625;-12.08936595916748
7.9398417472839355;-38581.1640625;-12.01920223236084
7.9398510456085205;-38597.81640625;-11.868759155273438
7.939861059188843;-38618.47265625;-10.239086151123047
7.939870357513428;-38607.85546875;-6.708453178405762
7.939879894256592;-38590.30859375;-3.420461416244507
7.939889430999756;-38600.5;-2.8842313289642334
7.939899206161499;-38611.20703125;-5.171785831451416
7.939927101135254;-38591.78125;-8.65373420715332
7.939937114715576;-38579.69140625;-12.000700950622559
7.939946413040161;-38587.9609375;-13.940434455871582
7.939959764480591;-38624.68359375;-12.777155876159668
7.939972162246704;-38612.79296875;-8.313103675842285
7.939985752105713;-38586.8671875;-3.3768632411956787
7.939997911453247;-38592.72265625;-1.3874187469482422
7.940009117126465;-38611.09375;-2.8543243408203125
7.940018653869629;-38605.23828125;-5.925448417663574
7.940028429031372;-38584.67578125;-9.357629776000977
7.940037727355957;-38591.0234375;-12.769006729125977
7.940047025680542;-38601.03515625;-14.893345832824707
7.940056562423706;-38607.13671875;-14.201687812805176
7.94006609916687;-38595.0234375;-11.258256912231445
7.940075635910034;-38589.3671875;-8.493208885192871
7.940084934234619;-38605.171875;-7.307835102081299
7.940094470977783;-38601.125;-6.933341026306152
7.940104007720947;-38579.265625;-6.381392955780029
7.940113306045532;-38580.5625;-5.705306053161621
7.940122842788696;-38610.19921875;-4.83201265335083
7.940132141113281;-38611.2734375;-3.1287803649902344
7.940141677856445;-38592.20703125;-1.088808536529541
7.94015097618103;-38577.45703125;-0.7268248200416565
7.940160512924194;-38591.515625;-3.0727858543395996
7.940170049667358;-38601.03515625;-6.5822834968566895
7.940179347991943;-38587.2890625;-9.045255661010742
7.940188646316528;-38582.171875;-9.73800277709961
7.940197944641113;-38595.78515625;-8.858248710632324
7.940207481384277;-38614.78125;-6.336616516113281
7.940216541290283;-38597.70703125;-2.431501865386963
7.940225839614868;-38583.37890625;1.5992413759231567
8.443104267120361;-38607.62890625;4.917860984802246
8.443127870559692;-38606.17578125;8.080767631530762
8.443141222000122;-38579.578125;10.756447792053223
8.443153619766235;-38586.7109375;10.182479858398438
8.44316577911377;-38630.16015625;4.397984504699707
8.443180084228516;-38606.19921875;-4.418116092681885
8.44319462776184;-38587.8046875;-12.090249061584473
8.44321060180664;-38589.078125;-17.04098129272461
8.443230390548706;-38612.28125;-20.907548904418945
8.443245887756348;-38607.09375;-25.08583641052246
8.443257331848145;-38575.95703125;-29.018218994140625
8.443268537521362;-38582.015625;-32.378787994384766
8.443279504776001;-38598.69140625;-36.49181365966797
8.443290948867798;-38616.70703125;-42.40191650390625
8.443301916122437;-38607.5859375;-49.238037109375
8.443313121795654;-38595.40234375;-55.66191864013672
8.443324327468872;-38608.66015625;-61.85106658935547
8.44333553314209;-38615.83203125;-68.68251037597656
8.44334626197815;-38591.60546875;-75.85955047607422
8.443357229232788;-38585.74609375;-82.67513275146484
8.443368196487427;-38599.58203125;-89.6802978515625
8.443379163742065;-38607.5390625;-97.39962768554688
8.443390130996704;-38605.5078125;-104.32820892333984
8.443401575088501;-38595.0703125;-108.4611587524414
8.44341254234314;-38604.74609375;-110.09774017333984
8.443423509597778;-38618.76171875;-111.28262329101562
8.443434476852417;-38608.76953125;-113.20630645751953
8.443445444107056;-38586.62109375;-115.87149047851562
8.443456411361694;-38583.9609375;-119.37311553955078
8.443467855453491;-38614.26953125;-123.43497467041016
8.44347882270813;-38619.92578125;-126.49551391601562
8.443490028381348;-38594.98046875;-127.13105010986328
8.443501234054565;-38601.75;-125.87057495117188
8.443512678146362;-38614.1796875;-124.32710266113281
8.443523645401001;-38617.66796875;-122.83553314208984
8.44353461265564;-38598.9140625;-120.30290222167969
8.443545579910278;-38602.71484375;-116.58926391601562
8.443556547164917;-38618.47265625;-113.2596664428711
8.443567991256714;-38613.6875;-111.12593841552734
8.443578958511353;-38607.16015625;-108.71379089355469
8.44359016418457;-38609.171875;-104.11063385009766
8.44360089302063;-38623.23046875;-96.98016357421875
8.443612098693848;-38629.55859375;-88.1922607421875
8.443623065948486;-38617.44140625;-78.85655212402344
8.443634271621704;-38603.8515625;-70.36592102050781
8.443645238876343;-38607.875;-63.996795654296875
8.443656206130981;-38621.17578125;-59.275062561035156
8.44366717338562;-38613.5078125;-53.80776596069336
8.443678379058838;-38606.24609375;-46.01926040649414
8.443689823150635;-38602.625;-37.00868225097656
8.443700790405273;-38616.125;-28.60880470275879
8.443711996078491;-38625.1328125;-21.10488510131836
8.44372296333313;-38606.01953125;-14.193353652954102
8.443733930587769;-38611.40625;-8.597867965698242
8.443745136260986;-38622.71875;-5.078086853027344
8.443756103515625;-38610.89453125;-2.8317949771881104
8.443767070770264;-38591.55859375;-0.34816259145736694
8.443778038024902;-38588.85546875;2.6763181686401367
8.443789005279541;-38615.36328125;5.565487384796143
8.44379997253418;-38614.55859375;8.415112495422363
8.443811178207397;-38597.28125;12.126498222351074
8.443822145462036;-38588.38671875;16.71337127685547
8.443833351135254;-38604.90234375;20.977022171020508
8.443844318389893;-38613.91015625;24.157686233520508
8.443855285644531;-38606.2890625;26.806264877319336
8.44386625289917;-38588.5859375;29.582826614379883
8.443877458572388;-38595.8046875;31.994478225708008
8.443888425827026;-38624.73046875;33.038814544677734
8.443899631500244;-38612.94921875;32.75343704223633
8.443910598754883;-38584.00390625;32.208702087402344
8.4439218044281;-38596.5;32.20306396484375
8.443933248519897;-38621.9140625;33.14347839355469
8.443944215774536;-38613.328125;35.79072952270508
8.443955183029175;-38592.54296875;40.428550720214844
8.443966388702393;-38599.26953125;45.43461227416992
8.44397783279419;-38618.26953125;48.42548751831055
8.443989038467407;-38610.625;48.97844696044922
8.444000005722046;-38590.0859375;48.8343620300293
8.444010972976685;-38580.3828125;49.44389724731445
8.444021940231323;-38600.09765625;50.91301345825195
8.44403338432312;-38621.95703125;53.45377731323242
8.444044351577759;-38599.58203125;57.67069625854492
8.444055557250977;-38597.55078125;62.64529800415039
8.444066524505615;-38615.4765625;66.00088500976562
8.444077730178833;-38614.8046875;66.81210327148438
8.44408917427063;-38592.8125;66.4404067993164
8.444100379943848;-38575.7109375;66.0242691040039
8.444111585617065;-38600.03125;65.2649154663086
8.444122314453125;-38618.89453125;64.20980072021484
8.444133520126343;-38605.171875;64.16168975830078
8.444144487380981;-38588.72265625;65.81910705566406
8.4441556930542;-38608.4140625;68.10427856445312
8.444166660308838;-38626.40625;69.86892700195312
8.444177865982056;-38607.33984375;71.3414306640625
8.444188833236694;-38590.28515625;72.94755554199219
8.444200038909912;-38595.9609375;74.16024780273438
8.444211483001709;-38616.63671875;74.4355239868164
8.444226741790771;-38612.61328125;74.08707427978516
8.444238185882568;-38592.9453125;73.47647857666016
8.444249391555786;-38592.90234375;72.3203353881836
8.444260358810425;-38610.04296875;70.68098449707031
8.444271326065063;-38604.58984375;69.95885467529297
8.444282293319702;-38583.89453125;71.53898620605469
8.444293737411499;-38587.3359375;74.35076904296875
8.444304704666138;-38610.6015625;75.41423797607422
8.444317817687988;-38620.1484375;73.44042205810547
8.444331407546997;-38597.796875;70.14849090576172
8.44434404373169;-38595.11328125;67.61357879638672
8.444358110427856;-38608.48046875;66.35860443115234
8.444370746612549;-38608.45703125;66.47988891601562
8.444383144378662;-38592.5859375;68.39945220947266
8.444395542144775;-38584.31640625;71.2373046875
8.44440770149231;-38593.59375;72.25064086914062
8.444420337677002;-38602.4453125;69.7038345336914
8.444432735443115;-38571.3984375;65.21003723144531
8.444445133209229;-38562.43359375;61.95576858520508
8.444457769393921;-38608.6796875;61.6114501953125
8.444469928741455;-38626.47265625;63.90876007080078
8.444482326507568;-38608.3671875;68.04991912841797
8.44449520111084;-38592.1640625;72.79521942138672
8.444507360458374;-38608.81640625;75.63509368896484
8.444519996643066;-38634.96484375;74.19971466064453
8.4445321559906;-38642.23046875;68.90418243408203
8.444544792175293;-38616.37109375;62.41810989379883
8.444556951522827;-38625.64453125;56.65117263793945
8.44456958770752;-38656.8046875;52.13418960571289
8.444582223892212;-38663.1953125;49.90110778808594
8.444594621658325;-38659.28515625;51.279788970947266
8.959518432617188;-38679.15625;55.2345085144043
8.959549188613892;-38705.44140625;58.4127082824707
8.959564685821533;-38694.9140625;58.78569030761719
8.959580421447754;-38694.9375;57.390602111816406
8.959593057632446;-38723.8359375;56.003116607666016
8.959607124328613;-38752.046875;54.8057746887207
8.959620237350464;-38731.03515625;53.176395416259766
8.959630250930786;-38725.9140625;51.448829650878906
8.95964002609253;-38745.40625;50.377262115478516
8.959649801254272;-38768.4296875;49.650882720947266
8.959659576416016;-38764.62890625;48.62623596191406
8.95966911315918;-38758.7265625;47.779991149902344
8.959678649902344;-38784.12109375;47.786861419677734
8.959688425064087;-38802.62890625;48.11368942260742
8.959697961807251;-38782.82421875;48.116661071777344
8.959707736968994;-38786.48828125;48.43621826171875
8.959717273712158;-38796.79296875;49.73276138305664
8.959727048873901;-38815.5703125;51.080299377441406
8.959736824035645;-38812.171875;51.19935989379883
8.959746360778809;-38794.40234375;50.56257629394531
8.959756135940552;-38797.44140625;50.55845260620117
8.959765672683716;-38826.20703125;50.856685638427734
8.959775447845459;-38828.109375;49.74604797363281
8.959784984588623;-38807.54296875;47.1671028137207
8.959794759750366;-38800.81640625;45.0859375
8.959806680679321;-38810.828125;44.66561508178711
8.959819555282593;-38803.9921875;45.080413818359375
8.959831714630127;-38795.47265625;45.271507263183594
8.959844589233398;-38792.63671875;45.1295280456543
8.95985722541809;-38808.4609375;44.560420989990234
8.959869623184204;-38807.2109375;42.97246170043945
8.959882259368896;-38778.64453125;40.50288391113281
8.959894895553589;-38768.94140625;38.44044876098633
8.959907293319702;-38785.015625;37.70634460449219
8.959919929504395;-38791.5390625;38.08051300048828
8.959932327270508;-38764.2265625;39.214778900146484
8.9599449634552;-38758.52734375;41.095977783203125
8.959957599639893;-38773.59375;42.909149169921875
8.959969997406006;-38782.421875;42.61096954345703
8.959982633590698;-38767.578125;39.108943939208984
8.959995031356812;-38758.68359375;34.22489929199219
8.960007667541504;-38764.6953125;30.801603317260742
8.960020303726196;-38779.984375;29.55274200439453
8.96003270149231;-38766.88671875;29.44448471069336
8.960045337677002;-38753.02734375;30.241497039794922
8.960057497024536;-38754.66015625;32.5816650390625
8.960070133209229;-38767.40234375;35.941184997558594
8.960082769393921;-38765.79296875;38.51793670654297
8.960095167160034;-38751.3515625;38.93434143066406
8.96010708808899;-38751.0390625;36.593814849853516
8.960118055343628;-38755.5546875;31.064905166625977
8.960129022598267;-38769.79296875;22.91736602783203
8.960139989852905;-38765.546875;15.072071075439453
8.960150957107544;-38754.2578125;11.528985977172852
8.960162162780762;-38763.6015625;14.02188777923584
8.9601731300354;-38768.98828125;20.88030242919922
8.960184097290039;-38756.06640625;29.01345443725586
8.960195064544678;-38737.11328125;35.51285934448242
8.960206031799316;-38752.87109375;37.89177322387695
8.960216999053955;-38768.13671875;35.05446243286133
8.960228204727173;-38762.70703125;28.649099349975586
8.96023941040039;-38743.328125;22.276838302612305
8.96025037765503;-38747.375;18.48626708984375
8.960261344909668;-38760.44921875;16.99739646911621
8.960272312164307;-38755.21875;16.284460067749023
8.960283756256104;-38725.8046875;15.899056434631348
8.960294723510742;-38731.79296875;16.305627822875977
8.96030569076538;-38759.30859375;17.089845657348633
8.96031665802002;-38752.3125;16.87982940673828
8.960327625274658;-38728.2421875;15.28006362915039
8.960338592529297;-38737.4921875;13.28818416595459
8.960349798202515;-38754.1015625;11.605328559875488
8.960360765457153;-38757.0078125;10.41701889038086
8.960371732711792;-38730.18359375;10.524103164672852
8.96038269996643;-38732.0390625;12.308215141296387
8.96039366722107;-38744.46875;13.964122772216797
8.960404634475708;-38751.53125;13.072936058044434
8.960416078567505;-38726.83203125;9.92379093170166
8.960427045822144;-38727.32421875;7.581821918487549
8.960438013076782;-38741.8984375;8.232315063476562
8.96044921875;-38740.109375;10.723684310913086
8.960460186004639;-38733.24609375;12.493183135986328
8.960471391677856;-38728.77734375;12.476507186889648
8.960482358932495;-38745.765625;10.942363739013672
8.960493326187134;-38745.5859375;8.201802253723145
8.960504293441772;-38736.734375;5.20014762878418
8.960515260696411;-38715.7890625;3.8813931941986084
8.96052598953247;-38722.05078125;4.932135581970215
8.960537195205688;-38753.56640625;6.190557479858398
8.960548162460327;-38752.15625;5.1314191818237305
8.960559129714966;-38726.31640625;1.929071307182312
8.960570096969604;-38732.2421875;-1.4777040481567383
8.960581064224243;-38746.43359375;-4.181947708129883
8.960592031478882;-38742.76953125;-6.489609718322754
8.96060299873352;-38723.14453125;-8.10045337677002
8.960614204406738;-38715.58984375;-8.283032417297363
8.960626125335693;-38750.8828125;-7.923655033111572
8.96063780784607;-38757.3203125;-8.879849433898926
8.960649013519287;-38740.84765625;-10.901413917541504
8.960659980773926;-38727.81640625;-11.788990020751953
8.960670948028564;-38736.04296875;-10.617895126342773
8.960681915283203;-38737.65234375;-8.210665702819824
8.960692882537842;-38727.32421875;-4.923364162445068
8.96070408821106;-38710.875;-0.7456387281417847
8.960715055465698;-38725.8046875;2.6935207843780518
8.960726022720337;-38754.125;2.705512523651123
8.960736751556396;-38743.6640625;-1.5047935247421265
8.960747957229614;-38727.99609375;-7.987972736358643
8.960758686065674;-38745.16015625;-14.488911628723145
8.96077275276184;-38760.13671875;-20.439319610595703
8.960788249969482;-38751.64453125;-25.667158126831055
8.9607994556427;-38719.58984375;-28.23025131225586
8.960810422897339;-38725.04296875;-25.86833381652832
8.960821390151978;-38758.52734375;-19.580856323242188
8.960832834243774;-38748.9140625;-13.106801986694336
8.960843801498413;-38733.46875;-9.005309104919434
8.960854768753052;-38728.5078125;-8.366628646850586
8.96086573600769;-38743.70703125;-13.943717002868652
8.960876703262329;-38754.32421875;-28.318986892700195
8.960887908935547;-38742.65625;-46.76877212524414
8.960898876190186;-38730.2734375;-57.4721794128418
8.960909843444824;-38746.76953125;-52.59233856201172
8.960920810699463;-38757.87890625;-35.204429626464844
8.960931777954102;-38739.171875;-14.337228775024414
8.96094274520874;-38729.58203125;2.035498857498169
8.960953950881958;-38748.984375;9.278496742248535
8.960964918136597;-38752.73828125;6.557618141174316
8.960975885391235;-38734.8125;-2.9758315086364746
9.467043161392212;-38743.70703125;-14.148326873779297
9.467088222503662;-38747.39453125;-23.4677791595459
9.467110395431519;-38740.84765625;-30.962238311767578
9.467125177383423;-38716.28125;-37.6589241027832
9.46713924407959;-38729.55859375;-41.96437072753906
9.467154026031494;-38759.84765625;-40.76515579223633
9.467180967330933;-38744.78125;-33.7222900390625
9.467195510864258;-38724.375;-24.081626892089844
9.467209815979004;-38727.94921875;-15.871623992919922
9.467223644256592;-38745.609375;-12.20970630645752
9.46723747253418;-38740.46484375;-14.963953018188477
9.467251062393188;-38730.5859375;-23.30792808532715
9.467264652252197;-38729.828125;-32.70550537109375
9.467278003692627;-38747.6875;-37.57356643676758
9.467291593551636;-38748.984375;-35.96377182006836
9.467305421829224;-38728.5078125;-30.752553939819336
9.467319250106812;-38733.89453125;-26.05826187133789
9.46733283996582;-38741.671875;-24.049842834472656
9.467346429824829;-38735.68359375;-25.113555908203125
9.467360019683838;-38723.9921875;-28.542245864868164
9.467373609542847;-38721.22265625;-32.400726318359375
9.467387437820435;-38740.01953125;-34.43925476074219
9.467401027679443;-38760.11328125;-34.007728576660156
9.467414617538452;-38737.3359375;-32.57926940917969
9.467428207397461;-38721.7578125;-31.819717407226562
9.467441320419312;-38739.9765625;-31.75961685180664
9.46745491027832;-38750.34765625;-31.761499404907227
9.467468738555908;-38738.38671875;-32.14905548095703
9.467482328414917;-38713.64453125;-33.34445571899414
9.467495679855347;-38722.7421875;-34.36147689819336
9.467509508132935;-38737.96484375;-33.90031051635742
9.467523336410522;-38725.828125;-32.249107360839844
9.467536926269531;-38729.55859375;-30.451547622680664
9.46755051612854;-38745.921875;-28.492591857910156
9.467564105987549;-38764.2265625;-25.95606231689453
9.467577695846558;-38756.1796875;-23.560062408447266
9.467591524124146;-38727.99609375;-22.509248733520508
9.467604875564575;-38725.40234375;-22.8115234375
9.467618703842163;-38732.375;-23.614471435546875
9.467632293701172;-38725.19921875;-24.840896606445312
9.46764588356018;-38707.87890625;-26.780807495117188
9.46765947341919;-38731.48046875;-28.562917709350586
9.46767282485962;-38738.12109375;-29.059551239013672
9.467686653137207;-38743.44140625;-28.893709182739258
9.467700242996216;-38725.9375;-29.7149600982666
9.467713832855225;-38721.6484375;-31.541919708251953
9.467727422714233;-38740.3984375;-32.36933517456055
9.467741012573242;-38744.890625;-30.96773910522461
9.467754602432251;-38734.69921875;-28.630220413208008
9.467768430709839;-38723.703125;-26.906007766723633
9.467781782150269;-38724.53125;-25.284208297729492
9.467795610427856;-38746.94921875;-23.12459945678711
9.467809200286865;-38741.7421875;-22.011720657348633
9.467823028564453;-38723.8828125;-23.849620819091797
9.467836618423462;-38732.93359375;-27.996370315551758
9.46785020828247;-38750.03515625;-31.983078002929688
9.467864036560059;-38726.69921875;-34.21284103393555
9.467877626419067;-38709.91015625;-34.62135314941406
9.467891216278076;-38734.72265625;-33.51700973510742
9.467905044555664;-38750.50390625;-31.699996948242188
9.467918634414673;-38745.67578125;-31.214900970458984
9.46793246269226;-38718.78515625;-34.037452697753906
9.46794605255127;-38711.921875;-39.8145866394043
9.467960119247437;-38727.2109375;-45.750099182128906
9.467973947525024;-38744.37890625;-48.989742279052734
9.467987298965454;-38722.25;-48.79804229736328
9.468001127243042;-38722.4296875;-46.299774169921875
9.468014478683472;-38738.5;-43.11562728881836
9.46802830696106;-38742.43359375;-40.96348190307617
9.46804666519165;-38719.5234375;-41.034339904785156
9.46806025505066;-38706.3125;-42.363739013671875
9.468074083328247;-38737.42578125;-42.05746078491211
9.468087673187256;-38749.921875;-38.21484375
9.468101024627686;-38734.25390625;-31.651262283325195
9.468114614486694;-38721.19921875;-24.62799835205078
9.468128442764282;-38738.1640625;-19.441946029663086
9.468142032623291;-38747.10546875;-18.05290412902832
9.4681556224823;-38744.22265625;-21.013343811035156
9.468169212341309;-38718.8515625;-25.900447845458984
9.468183040618896;-38731.68359375;-27.91986846923828
9.468196868896484;-38765.5;-23.808530807495117
9.468210458755493;-38744.15625;-15.30105209350586
9.468224287033081;-38719.34375;-7.516623497009277
9.468238115310669;-38727.83984375;-4.177678108215332
9.468251705169678;-38749.140625;-5.3938188552856445
9.468265295028687;-38722.65234375;-9.21455192565918
9.468279123306274;-38704.92578125;-13.526230812072754
9.468292713165283;-38720.0390625;-16.459903717041016
9.468306541442871;-38740.53515625;-17.004276275634766
9.4683198928833;-38747.0390625;-16.058107376098633
9.46833348274231;-38728.375;-15.501338958740234
9.468347072601318;-38738.5;-15.900081634521484
9.468360900878906;-38749.83203125;-16.284137725830078
9.468374729156494;-38768.8515625;-16.046701431274414
9.468388319015503;-38750.4140625;-15.565682411193848
9.468406438827515;-38710.29296875;-14.729720115661621
9.468420028686523;-38726.05078125;-12.576897621154785
9.468440294265747;-38750.234375;-9.156543731689453
9.468454360961914;-38734.43359375;-6.344942092895508
9.468468189239502;-38711.07421875;-6.00921630859375
9.46848177909851;-38748.89453125;-8.212629318237305
9.468495607376099;-38820.53125;-11.658026695251465
9.468509435653687;-38830.9453125;-15.090432167053223
9.468523025512695;-38714.1796875;-17.598711013793945
9.468536853790283;-38705.88671875;-18.247196197509766
9.468550443649292;-38744.98046875;-16.849720001220703
9.4685640335083;-38724.953125;-14.932661056518555
9.46857762336731;-38707.96875;-14.330010414123535
9.468591213226318;-38722.20703125;-14.953471183776855
9.468605041503906;-38743.4609375;-15.260627746582031
9.468618392944336;-38740.98046875;-14.500654220581055
9.46865177154541;-38735.90625;-13.188254356384277
9.468677282333374;-38738.1640625;-11.644765853881836
9.468691110610962;-38760.0703125;-9.67232894897461
9.46870470046997;-38786.82421875;-7.995959758758545
9.46871829032898;-38766.59765625;-8.452046394348145
9.468741655349731;-38719.14453125;-11.753631591796875
9.46875524520874;-38737.31640625;-16.032878875732422
9.46876859664917;-38738.8125;-18.51840591430664
9.468782186508179;-38735.39453125;-17.946617126464844
9.468795537948608;-38727.390625;-14.740270614624023
9.468808889389038;-38759.21875;-9.974989891052246
9.468822240829468;-38773.59375;-5.416705131530762
9.468835592269897;-38760.31640625;-3.4697318077087402
9.468849182128906;-38734.65625;-5.190617084503174
9.468862771987915;-38729.8046875;-8.799038887023926
9.468876123428345;-38754.2578125;-11.512290954589844
9.468897819519043;-38758.39453125;-12.342086791992188
9.848251342773438;-38738.45703125;-11.99215316772461
9.848293542861938;-38751.5078125;-10.972635269165039
9.848305463790894;-38765.1875;-9.545687675476074
9.848315000534058;-38754.75;-8.80744743347168
9.848324060440063;-38747.1953125;-9.7987060546875
9.848347663879395;-38745.62890625;-11.795966148376465
9.848356008529663;-38754.390625;-13.27302360534668
9.84836459159851;-38770.57421875;-14.24610424041748
9.848373174667358;-38747.59765625;-15.609338760375977
9.848381757736206;-38745.31640625;-16.58727264404297
9.848390102386475;-38759.578125;-15.55291748046875
9.848398685455322;-38771.984375;-13.039060592651367
9.84840703010559;-38754.546875;-11.266875267028809
9.84841513633728;-38741.02734375;-11.000380516052246
9.848423480987549;-38755.0625;-10.967187881469727
9.848432302474976;-38768.2265625;-10.185933113098145
9.848441123962402;-38742.96875;-9.141805648803711
9.848449468612671;-38738.0078125;-8.497611999511719
9.84845781326294;-38748.55859375;-8.185990333557129
9.848466157913208;-38756.3828125;-8.428190231323242
9.848474264144897;-38754.4375;-10.281219482421875
9.848482847213745;-38735.05859375;-13.920114517211914
9.848490953445435;-38754.7265625;-17.311491012573242
9.848499536514282;-38768.765625;-17.945011138916016
9.84850788116455;-38752.671875;-15.41559886932373
9.84851598739624;-38738.2109375;-11.34496784210205
9.848524332046509;-38757.87890625;-7.131466388702393
9.848532676696777;-38769.92578125;-3.1288681030273438
9.848541259765625;-38770.75390625;-0.012302400544285774
9.848549604415894;-38745.29296875;1.253304123878479
9.848557710647583;-38741.02734375;1.303786039352417
9.848569631576538;-38759.64453125;1.7780156135559082
9.848577976226807;-38773.48046875;2.349221706390381
9.848586559295654;-38742.1875;0.8753249645233154
9.848594903945923;-38726.00390625;-3.0441384315490723
9.84860348701477;-38766.86328125;-7.053715705871582
9.84861159324646;-38772.83203125;-9.183377265930176
9.848619937896729;-38764.26953125;-9.89069938659668
9.848628282546997;-38755.6875;-10.160231590270996
9.848636627197266;-38756.40234375;-9.713448524475098
9.848644971847534;-38777.234375;-8.428351402282715
9.848653316497803;-38756.15625;-7.597463607788086
9.848661661148071;-38751.80078125;-8.123297691345215
9.848670244216919;-38771.71484375;-8.885231971740723
9.848678350448608;-38787.515625;-8.42584228515625
9.848686933517456;-38790.40234375;-7.008169174194336
9.848695278167725;-38780.140625;-5.534327507019043
9.848703861236572;-38775.3359375;-3.7913565635681152
9.848711967468262;-38777.81640625;-1.4055410623550415
9.84872031211853;-38789.1953125;0.6071447134017944
9.848728656768799;-38772.9453125;0.8388206958770752
9.848737478256226;-38779.73828125;-0.6917035579681396
9.848745822906494;-38797.75390625;-3.0376548767089844
9.848754167556763;-38795.05078125;-5.816516399383545
9.848762273788452;-38766.484375;-8.586918830871582
9.8487708568573;-38761.12109375;-9.49301815032959
9.848779201507568;-38771.84765625;-6.671350479125977
9.848787784576416;-38766.21484375;-1.039082407951355
9.848795890808105;-38755.33203125;4.104321002960205
9.848804473876953;-38776.09375;6.418431282043457
9.848812580108643;-38785.70703125;5.953143119812012
9.84882116317749;-38786.7578125;3.6497268676757812
9.848829507827759;-38762.66015625;0.6455891728401184
9.848840951919556;-38730.23046875;-1.0331990718841553
9.848849296569824;-38750.32421875;0.41478845477104187
9.848857879638672;-38766.73046875;4.185494899749756
9.84886622428894;-38766.44140625;7.297900199890137
9.848874568939209;-38755.62109375;7.841160774230957
9.848882675170898;-38760.76171875;6.4568915367126465
9.848893642425537;-38768.20703125;4.185483455657959
9.848902463912964;-38770.70703125;0.6741530895233154
9.848910570144653;-38747.0625;-4.000049591064453
9.848919153213501;-38766.640625;-7.138313293457031
9.84892749786377;-38776.83203125;-5.35005521774292
9.848935604095459;-38772.05078125;1.1490391492843628
9.848944187164307;-38756.94140625;7.93885612487793
9.848952531814575;-38760.78515625;10.739275932312012
9.848961114883423;-38774.484375;8.734707832336426
9.848969459533691;-38771.4453125;3.5913002490997314
9.84897756576538;-38745.71875;-2.1231689453125
9.848986148834229;-38749.51953125;-5.191526889801025
9.848994493484497;-38763.33203125;-3.2106778621673584
9.849002838134766;-38771.66796875;3.203714370727539
9.849011421203613;-38764.76171875;10.95145320892334
9.84902024269104;-38765.234375;17.100902557373047
9.84902834892273;-38770.4609375;19.931529998779297
9.849036693572998;-38776.9453125;18.368144989013672
9.849045038223267;-38768.8984375;12.660257339477539
9.849053382873535;-38753.9453125;5.545228004455566
9.849061965942383;-38770.53125;0.7988805174827576
9.849070072174072;-38787.671875;0.11703844368457794
9.84907841682434;-38768.78515625;2.2137932777404785
9.849086999893188;-38762.796875;5.012445449829102
9.849095344543457;-38761.74609375;7.708086013793945
9.849103689193726;-38777.6171875;10.194056510925293
9.849116086959839;-38769.0546875;11.74785327911377
10.366042852401733;-38760.875;11.647006034851074
10.36607313156128;-38778.0859375;10.482776641845703
10.366125583648682;-38793.328125;9.738115310668945
10.366158962249756;-38770.86328125;10.256329536437988
10.366177558898926;-38769.30078125;11.65134048461914
10.366194725036621;-38768.5859375;12.930209159851074
10.3662109375;-38774.0390625;13.156311988830566
10.366227388381958;-38760.31640625;11.710580825805664
10.366243362426758;-38751.75390625;8.893774032592773
10.36627745628357;-38778.64453125;6.484495639801025
10.36629581451416;-38784.6796875;6.485205173492432
10.366312026977539;-38773.12109375;8.724445343017578
10.366330623626709;-38758.640625;10.822141647338867
10.366347551345825;-38771.9609375;11.065354347229004
10.366358995437622;-38784.12109375;9.841141700744629
10.366370677947998;-38770.8203125;7.775235176086426
10.366381883621216;-38760.359375;4.643818378448486
10.366393327713013;-38775.78125;0.9967071413993835
10.36640453338623;-38791.80859375;-1.2014907598495483
10.366416454315186;-38778.17578125;-0.6484691500663757
10.36642837524414;-38764.62890625;1.7783734798431396
10.366440057754517;-38778.6875;4.314545154571533
10.366451501846313;-38804.1015625;6.141944885253906
10.36646294593811;-38784.9453125;7.082393169403076
10.366474390029907;-38752.89453125;6.65031099319458
10.366486072540283;-38781.23828125;5.0305352210998535
10.366497278213501;-38793.77734375;4.165096282958984
10.366508483886719;-38787.6953125;5.86049747467041
10.366520166397095;-38768.16015625;9.058858871459961
10.366531610488892;-38771.9609375;10.815296173095703
10.366559505462646;-38785.66015625;9.930896759033203
10.366570711135864;-38784.87890625;7.937323570251465
10.36658239364624;-38774.26171875;6.5908613204956055
10.366596698760986;-38775.046875;6.198166847229004
10.366622686386108;-38795.69921875;6.430792331695557
10.36664080619812;-38808.03515625;6.908491134643555
10.36665964126587;-38786.2421875;6.668528079986572
10.36668586730957;-38777.52734375;4.789185523986816
10.366697549819946;-38780.65625;2.081211566925049
10.366707563400269;-38788.4765625;0.7781835198402405
10.366717338562012;-38787.8515625;2.0472679138183594
10.366727590560913;-38762.7734375;4.956912517547607
10.366737365722656;-38771.46875;8.209003448486328
10.366747379302979;-38793.70703125;11.474834442138672
10.3667573928833;-38780.51953125;14.321756362915039
10.366767406463623;-38754.28125;15.39220142364502
10.366777420043945;-38770.484375;14.138886451721191
10.366787433624268;-38805.01953125;12.155463218688965
